기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20224,R,전통시장,3130175,신촌 상인회(신촌상점가),90763,41378,49385,11442,40104,15254,8488,6843,8632,12497,16259,14226,15468,21604,10709,12233,12696,12726,12837,13489,14261,12521
20224,R,전통시장,3130174,연희사러가,22832,10430,12402,1896,7351,4385,3286,2577,3338,3914,4325,3444,3585,4874,2687,3120,3193,3230,3246,3314,3447,3282
20224,R,전통시장,3130173,백련시장,33874,15822,18052,4279,6269,4704,5507,4843,8272,10260,6731,3421,3535,5265,4664,4877,4762,4776,4759,4716,5003,4980
20224,R,전통시장,3130172,모래내시장(서중시장),82473,38004,44469,16774,9003,12865,15366,10991,17477,9876,14790,13815,16452,19671,7869,11475,11484,11681,11782,11900,12846,11306
20224,R,전통시장,3130171,불광먹자골목 골목형상점가,256499,111093,145405,22502,36151,38804,38949,43746,76347,60319,49544,30552,33476,49900,32711,36567,35063,35090,36097,36149,38953,38580
20224,R,전통시장,3130170,제일시장,86394,38342,48053,6516,13787,14125,12510,14567,24888,11767,16592,13198,15010,20372,9453,12122,12070,12475,12232,12580,12850,12066
20224,R,전통시장,3130169,대조시장,646259,286521,359738,52283,105278,107642,90417,105700,184940,173618,128162,68675,72721,108646,94439,90870,90888,92241,90407,92600,95605,93647
20224,R,전통시장,3130168,연서시장,169553,77784,91770,16414,26644,25581,23109,25773,52033,31449,31162,23648,24317,36303,22675,23578,23587,23564,23711,24699,25964,24449
20224,R,전통시장,3130167,연신내상점가(연빛거리),1598868,744750,854117,180655,327927,259463,234378,232348,364097,289390,299471,209886,227813,349599,222708,223739,224817,226308,226535,236059,242144,219266
20224,R,전통시장,3130166,응암시장(신응암시장),45386,20195,25190,6959,4300,8612,8810,6329,10376,12446,9006,4958,5230,7637,6110,6485,6266,6352,6205,6346,6796,6936
20224,R,전통시장,3130165,"대림골목시장(대림시장, 양지시장)",219195,97436,121760,23796,26659,31566,32960,34384,69832,50935,43665,27160,28987,40421,28025,30349,30480,30831,29961,31114,32902,33559
20224,R,전통시장,3130164,역촌중앙시장,50333,22185,28149,6596,7428,7266,7800,7983,13261,13652,9212,5287,5868,9228,7085,7133,7097,7061,6982,7051,7518,7491
20224,R,전통시장,3130163,응암오거리상점가,418172,197285,220888,30598,61566,67251,71308,66852,120596,102269,80374,49588,52687,75766,57489,58706,58442,58104,58331,59772,63038,61778
20224,R,전통시장,3130162,증산골목시장,110139,50880,59259,14577,14480,16158,17238,16252,31435,32508,22174,11639,11452,17338,15029,15819,15356,15062,15290,15557,16378,16677
20224,R,전통시장,3130161,증산종합시장,17376,8149,9227,3718,2012,2683,2554,2789,3622,4776,3500,2077,1985,2764,2273,2491,2534,2501,2505,2511,2442,2391
20224,R,전통시장,3130160,수일시장,24442,12893,11549,2589,2918,3974,4572,4556,5832,5103,5519,3274,3238,4314,2995,3482,3621,3638,3590,3592,3345,3173
20224,R,전통시장,3130159,공릉동 도깨비시장,503978,228953,275025,54815,114382,69623,65837,70553,128768,154337,102866,51648,51636,75713,67779,71991,69384,69715,71061,70804,76278,74746
20224,R,전통시장,3130158,상계역전종합상가,194272,88282,105989,26616,25448,22914,28112,33180,58000,49314,38258,21243,22573,36269,26614,27706,27183,26979,26922,27369,29224,28886
20224,R,전통시장,3130157,상계중앙시장,1066052,488578,577475,146972,121320,116847,144770,193688,342454,281532,212504,124226,130411,182678,134699,149089,147707,146687,147158,148097,161458,165857
20224,R,전통시장,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),56061,23735,32326,9080,6195,8753,9880,8636,13517,14620,10920,6612,7248,9707,6953,7746,7683,7704,7650,7687,8768,8823
20224,R,전통시장,3130155,시영B상가(중계 그린아파트 B 상가),51867,22321,29546,9002,5683,7932,8989,7650,12612,11048,9671,7173,8228,10180,5568,6976,7061,7064,7084,7157,8436,8086
20224,R,전통시장,3130154,상계주공1단지(가)상가,18124,8211,9914,2749,1993,2695,2908,3061,4719,7143,3938,1248,970,1905,2920,2646,2684,2635,2659,2653,2428,2421
20224,R,전통시장,3130153,창동역상점가,166175,80142,86033,17552,24776,21160,24111,30400,48174,10761,32643,31694,37662,40244,13173,21695,22402,22877,22778,24560,27127,24736
20224,R,전통시장,3130152,오!도봉거리 상점가,122902,60222,62681,14897,14842,16261,19185,20506,37212,22653,23767,17489,17197,26231,15564,17644,17170,17282,17197,17144,17950,18513
20224,R,전통시장,3130151,신도봉시장,44693,21758,22935,5303,4502,5019,5722,7995,16151,9511,8460,5539,5978,9232,5973,6204,6080,6134,6070,6120,6769,7316
20224,R,전통시장,3130150,창동골목시장,564654,265897,298757,84111,64035,66399,84137,102534,163437,151890,109235,62090,62851,98229,80358,80473,79273,79696,79508,79327,82929,83451
20224,R,전통시장,3130149,창동신창시장,856892,396994,459898,141836,103778,103027,130497,154398,223356,248837,167583,92452,94076,138332,115612,122096,119597,120230,119757,118974,126964,129272
20224,R,전통시장,3130148,방학동도깨비시장,230126,107974,122154,33064,21907,26006,32195,40636,76319,54394,43420,27757,29437,43480,31637,33273,33075,32247,31558,32610,33847,33517
20224,R,전통시장,3130147,쌍문역동측상점가,330903,157672,173230,35905,46459,48019,51482,56203,92836,60440,65441,46310,49342,68622,40747,47094,46944,46752,46927,47895,49304,45986
20224,R,전통시장,3130146,쌍문시장(쌍문역골목시장),1671660,760848,910813,236011,271514,255863,226275,258544,423455,408142,363205,207511,196271,280224,216305,238782,243284,242489,243132,245450,231660,226865
20224,R,전통시장,3130145,쌍문역둘리상점가,162665,76352,86313,16832,24673,25777,24094,26228,45060,33580,32932,20846,22070,32267,20970,22828,22811,23002,22809,23156,24137,23921
20224,R,전통시장,3130144,백운시장,80713,34537,46177,11203,11371,10388,10542,11991,25218,26433,17851,7706,7123,10763,10836,11891,11443,11372,11211,11051,11507,12236
20224,R,전통시장,3130143,방천골목시장,328479,148849,179631,49102,48284,43438,46374,50324,90955,83989,64747,37962,38739,58662,44381,46833,46528,46224,46264,46893,48310,47426
20224,R,전통시장,3130142,강북북부시장,32085,15604,16481,4272,4421,3987,5093,5160,9154,7825,6362,3952,4128,5825,3991,4537,4452,4464,4491,4519,4746,4877
20224,R,전통시장,3130141,강북북부골목시장,241637,116535,125103,27889,36736,31193,39227,38955,67636,62436,49164,28521,28997,41149,31370,34828,34312,34147,34340,34341,34492,35177
20224,R,전통시장,3130140,숭인시장,69435,29792,39643,8711,11715,9645,10888,11299,17178,8840,15122,11356,12189,14949,6977,9536,9940,10089,9956,10435,10303,9176
20224,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),511371,237899,273472,39710,97894,70212,82262,88617,132680,164381,92334,47933,53399,77730,75595,73073,72586,73380,73405,74120,74271,70536
20224,R,전통시장,3130138,수유프라자,27606,12866,14739,2985,5447,3660,3680,4617,7217,5160,5532,4112,4324,5360,3118,3955,3944,3921,3918,3941,3964,3964
20224,R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",234517,108969,125548,27877,36845,31619,30644,40709,66824,52017,46838,32615,34142,42433,26470,33206,33148,32412,32732,32896,35060,35062
20224,R,전통시장,3130136,수유재래시장,158611,72750,85861,21762,25371,21687,20587,26150,43052,49640,33515,17166,16306,21682,20302,22832,22597,22191,22322,22339,22923,23407
20224,R,전통시장,3130135,수유중앙골목시장(수유중앙시장),314499,149934,164565,27685,63942,47011,47905,51932,76023,92286,62018,32071,32224,51861,44037,44792,43664,43287,43337,43930,47107,48383
20224,R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",136402,62378,74024,22261,13078,14607,22461,22176,41819,16287,24543,22104,26658,33160,13650,18912,18799,19154,19507,19262,20736,20034
20224,R,전통시장,3130133,우이골목시장(우이시장),406444,177904,228540,57657,49205,49554,59139,63861,127029,105195,80780,47343,49311,72762,51052,57388,55067,55082,54988,55159,63034,65728
20224,R,전통시장,3130132,삼양골목시장(삼양시장),213419,103757,109662,24715,26137,26803,33478,40139,62146,65362,43212,21591,21853,32058,29343,31008,31055,29882,30094,30178,30643,30559
20224,R,전통시장,3130131,동북프라자,52210,24295,27915,7586,5621,5573,8021,8525,16884,12836,9968,6283,6468,9681,6974,7509,7385,7413,7325,7528,7666,7384
20224,R,전통시장,3130130,수유북부골목시장,8868,3358,5511,1245,896,1014,1583,1672,2456,2962,1740,701,717,1273,1473,1221,1196,1211,1193,1231,1353,1460
20224,R,전통시장,3130129,장미원골목시장,388657,165889,222769,55903,46114,48835,58940,61444,117421,102810,81131,44786,46568,65631,47732,54639,53212,53281,53216,52684,58862,62765
20224,R,전통시장,3130128,돌곶이시장(석관황금시장),386783,172137,214646,52917,52204,51790,55698,67082,107092,126508,80031,36993,35606,54180,53465,55398,54476,54513,54305,54602,55654,57836
20224,R,전통시장,3130127,석관시장,80676,35755,44921,13340,9997,9594,11247,12130,24366,25046,17015,8995,8422,11309,9889,11613,11334,11606,11468,11555,11482,11616
20224,R,전통시장,3130126,새석관시장,36491,16459,20031,4806,5371,5550,5472,5774,9517,8835,7513,4546,4415,6304,4878,5203,5191,5122,5225,5115,5153,5483
20224,R,전통시장,3130125,장위전통시장,362497,156868,205631,55639,38166,43457,48089,58903,118245,91400,74827,46391,44340,60865,44675,52478,50630,50965,50730,51209,50764,55722
20224,R,전통시장,3130124,번동시장,13535,6286,7249,2716,1231,1996,2322,1979,3291,3605,2614,1531,1554,2390,1841,1965,1862,1856,1881,1863,2013,2092
20224,R,전통시장,3130123,꿈의숲 장곡 골목형상점가,188618,88069,100548,35871,19696,26250,32691,25854,48257,49393,35447,21114,21953,34400,26308,27229,26674,26437,26380,26456,27387,28054
20224,R,전통시장,3130122,밤나무골시장,57232,26301,30933,10984,5580,7492,8443,9489,15245,10223,10393,8773,9751,11846,6247,8220,8188,8361,8205,8393,8122,7742
20224,R,전통시장,3130121,길음시장,50656,23088,27567,9770,5523,6592,8694,7510,12567,11916,9496,6045,7387,9618,6193,7189,7133,7329,7017,7145,7707,7137
20224,R,전통시장,3130120,돈암시장(돈암제일시장),704753,310668,394083,94821,188534,104341,94638,92372,130046,108726,118984,100407,111400,173860,91375,95270,99023,98726,98620,102920,109419,100775
20224,R,전통시장,3130119,정릉아리랑시장,263819,119847,143973,43534,32738,37945,40394,43647,65562,63895,50571,30506,34015,50537,34291,36574,35795,36568,36231,36147,40724,41780
20224,R,전통시장,3130118,정릉골 골목형상점가,187040,87669,99370,23452,37836,24480,26182,26104,48985,47607,38949,21382,22047,31941,25113,26645,26468,26578,26496,26185,26953,27714
20224,R,전통시장,3130117,정릉시장,493755,236892,256863,64332,122249,56292,65451,68396,117034,102089,90281,61614,70856,104497,64416,68422,67376,66350,67008,67772,78484,78342
20224,R,전통시장,3130116,동성타워프라자,25890,11873,14017,5031,2957,3381,3838,4444,6240,7958,4925,2410,2641,4161,3794,3714,3616,3633,3613,3667,3847,3802
20224,R,전통시장,3130115,우림골목시장,914216,425246,488970,95619,118929,142073,139206,165806,252582,238073,174030,104360,109184,162651,125917,129791,128065,127180,127199,128542,136232,137208
20224,R,전통시장,3130114,유영시장,36708,16890,19818,5147,4615,5108,4839,7072,9926,9768,8083,4058,4184,5704,4912,5498,5445,5457,5377,5330,4766,4838
20224,R,전통시장,3130113,신아타운,60981,27384,33597,11359,6970,8180,8633,9845,15994,14949,11665,7018,7643,11504,8202,8741,8688,8838,8670,8774,8683,8587
20224,R,전통시장,3130112,사가정시장,930492,432823,497668,100463,143267,142450,141262,158765,244286,190098,180368,111593,123558,195635,129239,132433,129865,130314,130329,132184,139616,135751
20224,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",1012088,465932,546156,101301,141323,160698,135308,186325,287132,236078,194083,121331,131999,194625,133973,143473,141284,142087,142668,142376,150387,149811
20224,R,전통시장,3130110,면목골목시장(면목시장),559356,258331,301025,67403,62623,77832,86358,100230,164909,141940,112269,65656,68426,98756,72308,80283,78298,78973,78447,78391,81248,83715
20224,R,전통시장,3130109,묵1동도깨비시장,119920,57560,62360,15064,19769,19162,19545,19686,26695,22617,23398,15854,17100,26020,14931,16208,15682,15780,15841,15936,19744,20727
20224,R,전통시장,3130108,태능엔터피아(태릉시장),47044,22641,24405,6236,5258,6306,6604,7768,14870,13339,9449,5146,5315,7604,6191,6734,6667,6697,6677,6665,6759,6847
20224,R,전통시장,3130107,중랑동부시장(중랑교종합상가),50113,24083,26031,4551,8922,8776,7782,8549,11535,12806,9385,5422,5998,9192,7310,7053,6968,6922,7081,7157,7518,7416
20224,R,전통시장,3130106,중랑동부시장,944655,449707,494949,116029,142655,145893,142398,160939,236742,221484,176897,110903,120995,181809,132566,134767,133199,132938,133568,133861,138480,137843
20224,R,전통시장,3130105,장미제일시장(중화동제일시장),261817,116558,145259,32961,29471,44047,37271,47771,70297,62723,47328,29949,31826,51818,38173,37150,36324,36360,36416,36269,38850,40448
20224,R,전통시장,3130104,전곡시장,72323,36887,35436,9953,8057,10749,12834,12396,18331,21257,14955,7707,7441,11304,9660,10152,10054,10146,10082,10164,10595,11130
20224,R,전통시장,3130103,이경시장,124583,54797,69787,17160,20291,16383,19303,20368,31079,35002,25097,12808,13344,21211,17119,17460,17146,17301,17124,16916,18891,19744
20224,R,전통시장,3130102,이문제일시장,70284,31842,38440,12427,11140,7835,11699,8997,18185,20986,13799,6948,7156,11059,10335,9953,9952,9802,9733,9777,10380,10684
20224,R,전통시장,3130101,답십리현대시장,573823,263729,310094,80932,74741,92527,98147,86041,141435,129956,113388,71341,76251,109999,72886,81404,79422,80452,79617,80828,85360,86738
20224,R,전통시장,3130100,답십리시장,289691,131846,157844,46400,29328,43088,45856,47888,77131,61065,56782,38423,41265,57337,34817,42069,41317,41170,40997,40729,42012,41396
20224,R,전통시장,3130099,전농로터리시장,332942,147596,185345,51525,66257,58418,53024,44682,59035,61320,64127,49945,52844,66945,37761,47715,47283,47696,47571,47662,48454,46561
20224,R,전통시장,3130098,회기시장,448844,193325,255519,58539,220844,48824,36477,34618,49542,71417,88752,69821,72127,94299,52426,64375,65137,65589,66024,65439,61726,60553
20224,R,전통시장,3130097,답십리 건축자재시장,803925,362576,441349,99583,110818,143380,136872,119267,194006,213346,166585,93240,89613,132942,108199,113489,114278,113771,113949,114150,116369,117918
20224,R,전통시장,3130096,동부시장,45174,21725,23450,3555,7556,7991,7153,7525,11396,6670,9546,7211,7405,9427,4911,6437,6664,6629,6660,6801,6161,5821
20224,R,전통시장,3130095,청량리전통시장,372085,196214,175870,14461,39446,41319,53492,67754,155610,50443,78063,70834,73134,67472,32141,52654,54467,53816,54593,56142,54915,45499
20224,R,전통시장,3130094,청량리청과물시장,134512,70613,63900,4677,13766,14667,18607,24507,58288,17569,29019,26114,26689,23715,11407,19189,20011,19709,20139,20565,19400,15498
20224,R,전통시장,3130093,동서시장,57114,29587,27526,2096,4810,5877,7960,10471,25899,8076,12632,11299,11311,9120,4675,8158,8547,8398,8653,8743,8078,6537
20224,R,전통시장,3130092,청량리농수산물시장,400040,207677,192363,15969,35146,41672,56169,74198,176884,58862,87983,77294,77210,64338,34352,57226,59505,58411,60001,60646,57421,46832
20224,R,전통시장,3130091,청량종합도매시장,465865,242930,222935,18323,40624,48418,66075,86116,206311,69028,102292,89898,89908,75028,39713,66487,69167,67999,69720,70661,66874,54957
20224,R,전통시장,3130090,청량리종합시장,364070,187844,176225,14362,31653,37811,50390,67469,162386,52561,80439,71011,70901,58214,30944,52204,54387,53310,54933,55365,51946,41924
20224,R,전통시장,3130089,청량리수산시장,69852,35219,34632,4227,6632,7556,9987,13043,28408,13549,15394,11694,11533,10820,6859,10304,10126,9850,9989,10198,10300,9084
