매출_금액,기준_년도,기준_분기,시간대,상권_구분_코드_명,상권_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,행정동_코드_명,영역_면적,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,총_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
153626534,2021,1,시간대_21~24_매출_금액,골목상권,윗방죽마을공원,716252027,94473,497241934,219010093,101454396,102813794,91690260,88920037,112363447,109552584,109457509,2488258,139357996,242244540,151485714,95621703,40386590,64093,30380,13144,12844,12368,11614,14123,15129,15251,10737,14650,11815,12468,26541,18262,527,18588,34643,19316,12492,5645,209190,441356,세곡동,239797,165705,28325,25284,36617,30610,18345,26525,44520,33592,18706,18991,26945,22953,23587,23551,23497,23497,23197,24273,24103,3223,168,715,1000,472,304,564,2418,268,2,19,43,44,83,77,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
116420953,2021,1,시간대_21~24_매출_금액,발달상권,매봉역,703396485,121218,554721722,148674763,106728114,113218754,112447833,103977860,118349161,76579552,72095211,5271971,145579392,208568869,158875195,106885396,55844748,98163,23055,19572,19944,20434,18148,20065,11948,11107,5513,35282,22473,16767,25350,15833,1425,31608,38377,24293,15645,7729,203882,442769,도곡2동,122443,514581,46462,82237,106340,97180,79241,103118,75342,103690,91691,95671,100900,47288,79980,82761,82673,80458,77172,58006,53529,1116,131,209,180,176,172,248,592,13950,95,2838,4203,3126,1781,1907,3506683.0,7.0,1848282139.0,422391998.0,231561686.0,140726552.0,207169501.0,326487297.0,78149715.0,53795965.0,308799702.0,79199723.0,22,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
74814495,2021,1,시간대_21~24_매출_금액,골목상권,언북초등학교,338812366,43962,252505105,86307261,48664732,50213027,55978764,47201533,50447049,47194378,39112883,3205046,71981547,126004675,62704638,49058828,21982129,33883,10079,6770,7228,7233,6164,6488,5474,4605,1708,9963,6512,6177,11569,8033,973,10966,15306,7531,6422,2406,204115,446924,청담동,55724,762624,78054,136857,176387,147691,96723,126913,159516,158071,117052,113285,132153,82547,109487,115052,115353,113615,111209,103214,94694,2022,270,397,432,328,248,347,1080,578,1,111,188,126,86,66,3250531.0,7.0,1119489213.0,269244279.0,137537997.0,87071654.0,127134907.0,193261294.0,42971342.0,34566618.0,179295286.0,48405836.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356920107,2021,1,시간대_21~24_매출_금액,발달상권,영동대교남단교차로,1588147287,190928,1125316632,462830655,199529437,224334989,233018751,210510482,257922973,266249353,196581302,9751465,303422750,529737541,332402034,232906998,89468064,141533,49395,26435,29256,28889,26442,30511,27805,21590,13052,33165,34672,29182,50159,30698,2123,41641,63423,38853,27464,11314,204844,447175,청담동,89136,302429,29503,45288,70956,59731,45732,51218,44651,63408,54276,55609,57726,26758,45825,47818,47983,46701,45538,37086,31477,706,125,96,123,130,115,117,303,3984,7,489,1172,1107,929,280,5402804.0,9.0,736186796.0,150146812.0,94546067.0,60537799.0,76912269.0,130947047.0,42453708.0,19835545.0,132215438.0,28592111.0,12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
236397593,2021,1,시간대_21~24_매출_금액,발달상권,한티역,1134138244,243729,798242553,335895691,144412604,162668873,165541450,157325553,168294073,186236801,149658890,111456230,194805580,181113646,345142550,224905491,45546294,175345,68384,33870,35766,36996,33800,34913,37530,30854,7399,37412,43073,41956,74520,39369,34918,46680,35283,69628,47190,7462,204740,444220,대치4동,112734,975517,334839,96930,96344,203364,129483,114555,145450,171201,149591,171621,225974,111680,135191,138601,139161,136927,135399,150503,139734,1483,271,240,150,288,289,245,683,753,1,118,182,201,143,108,4127153.0,8.0,1067199535.0,243618363.0,132904894.0,74723901.0,116662603.0,174989831.0,42378327.0,30287874.0,206090368.0,45543374.0,65,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
810788479,2021,1,시간대_21~24_매출_금액,발달상권,은마아파트,3865821806,817947,2667710097,1198111709,497347363,525806376,569744334,512389580,562422444,612410699,585701010,247588684,706422263,553694487,1045307264,1072952082,231043443,562422,255525,109081,112821,119383,103626,117511,130178,125347,37789,111831,138955,139533,242931,146908,95854,161774,106476,224334,193886,34288,205359,444378,대치4동,149660,1096105,418572,111807,98513,199675,139565,127973,191251,193633,156901,182261,250100,121960,152769,152911,154062,151098,151031,172958,161276,1101,225,169,92,250,189,176,436,17175,202,3397,3819,3179,4061,2517,5082667.0,9.0,827566344.0,186943146.0,103101703.0,58182704.0,91503748.0,141790421.0,34494221.0,22795703.0,153676949.0,35077749.0,58,0.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1310413306,2021,1,시간대_21~24_매출_금액,발달상권,뱅뱅사거리,5988796084,895452,4659544753,1329251331,913215989,955983071,941614126,859983137,988748430,749111361,580139970,36789522,1302156264,1876043699,1284288799,780217049,297697074,718708,176744,143512,149294,149765,133274,142863,96850,79894,56805,180517,162699,132416,216251,146764,12473,218071,282448,189971,114299,44311,202785,443423,역삼1동,317600,2329412,198338,440586,613118,477666,294087,305619,412859,506964,392661,385152,403147,228629,370241,379714,375627,363245,344583,254177,241826,6623,509,1616,2037,1095,647,719,4718,27363,72,5748,8234,6678,4352,2279,4243697.0,8.0,3473998985.0,775132929.0,447504051.0,299824965.0,368323842.0,581284915.0,167186468.0,112849645.0,570086330.0,151805840.0,85,2.0,13.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
615996832,2021,1,시간대_21~24_매출_금액,발달상권,강남을지병원,3240742893,466270,2565297550,675445343,503286919,511222211,536101816,480854581,533832023,395531491,279913852,9536773,721041155,1041177148,704629910,352569677,119696890,384704,81566,75751,78885,81493,73735,74840,46397,35169,27019,104526,108101,68640,97666,60318,2493,128187,153779,89363,51194,17238,202498,446725,압구정동,295195,1416390,102465,296257,381478,294748,158226,183216,228882,282441,251111,259207,266165,128584,217985,230520,228395,220969,212131,165067,141324,2366,254,457,495,423,288,449,1367,11725,44,3417,3232,2506,1512,1014,3360098.0,7.0,1867827087.0,433101939.0,233668445.0,152366048.0,208092323.0,328309517.0,80296880.0,57019975.0,294713159.0,80258801.0,75,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
476110806,2021,1,시간대_21~24_매출_금액,발달상권,학동사거리,3125206188,406879,2321339511,803866677,451074867,468346224,479345538,439187383,483385499,460179053,343687624,12820145,665763356,907354247,618788600,345103079,215915901,314232,92647,60225,65105,66102,59754,63046,52744,39903,18146,83949,84763,70531,100042,49448,2396,111845,131276,73656,42165,25339,203460,447067,청담동,266597,1306735,89353,311305,362624,245326,146459,151667,146098,236391,257886,270441,289688,106232,186340,206003,207408,200513,196031,174721,135719,976,88,166,208,160,125,229,565,9363,26,2868,3075,1848,1005,541,3402858.0,7.0,1006064987.0,234042223.0,125570404.0,82627365.0,114846472.0,179655969.0,42601111.0,30605275.0,152498700.0,43617468.0,81,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
229416966,2021,1,시간대_21~24_매출_금액,발달상권,가로수길,1253510761,216877,955761413,297749348,173230304,193268044,197959176,179706542,211597347,174559619,123189729,25692315,396420212,359890588,183378434,128028376,32645823,166208,50669,31700,33864,34948,31747,33949,28517,22152,7813,41971,44061,40431,53830,28771,8102,82023,62221,28356,20703,5322,201996,446810,신사동,256688,2382999,259262,539642,556535,418521,267995,341046,327462,420189,410545,455833,545777,223193,348224,364452,365415,358770,352911,317765,275464,3152,378,495,607,589,437,646,1777,6518,19,1316,2133,1570,895,585,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0,44,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
387332306,2021,1,시간대_21~24_매출_금액,발달상권,르네상스호텔사거리,1712550146,245883,1394520426,318029720,258380897,296795688,295850280,242826035,300667526,185335672,132694048,4340374,473964202,498228578,340677309,273466668,70055914,208924,36959,41416,43581,43980,37672,42275,21224,15735,18126,49804,50325,39572,52079,35977,925,71274,71329,56199,32558,9018,203786,444848,역삼1동,160960,1747214,143548,303648,445527,374378,242448,237666,212407,382852,343285,341547,324788,142333,286892,302087,298022,285711,267233,167657,139612,1595,107,316,509,318,182,163,1127,41471,102,8167,11056,10671,10081,1394,3950805.0,8.0,1790026304.0,354137379.0,217919661.0,155205039.0,174329144.0,308034810.0,88538680.0,49387756.0,374178020.0,68295815.0,30,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
184177501,2021,1,시간대_21~24_매출_금액,골목상권,국악고교사거리,879871101,121580,654591344,225279757,121004976,133948028,146507977,110901697,142228666,129646002,95633755,14493883,125957443,227742999,217514884,207437252,70458840,92576,29004,17722,19088,19668,16670,19428,15990,13014,11252,21719,17737,19383,29393,22096,3720,21527,30287,30668,24895,8912,204328,441797,개포4동,67409,448677,67589,58018,82568,83035,75676,81793,101850,87651,60672,58999,81717,57788,65910,66667,66154,65114,64166,61018,59649,2118,303,333,373,344,391,374,907,361,2,57,77,110,81,34,3081543.0,7.0,895864770.0,207906896.0,111935813.0,67391314.0,103996115.0,160762137.0,37681337.0,25976200.0,141540050.0,38674908.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604093945,2021,1,시간대_21~24_매출_금액,발달상권,구역삼세무서,2946982777,424836,2256033017,690949760,460780877,448781176,469601535,399365004,477504425,373403528,317546232,14481059,708143230,1044000550,667330130,295198898,131598417,338721,86115,68602,69541,71487,61986,67105,45406,40709,36134,86512,78153,58491,99170,66376,3385,122567,149082,84270,41244,16775,203290,444009,역삼1동,291470,2596449,170437,590709,735383,491402,282278,326240,545993,550935,400228,394995,431329,272968,402656,413651,408365,398590,378956,297929,296301,7376,479,1410,1908,1355,980,1244,5072,11531,23,2691,3529,2889,1562,837,3332219.0,7.0,3913260246.0,952094191.0,500629491.0,324229415.0,444550986.0,664166108.0,160375193.0,131875037.0,556902399.0,178437426.0,37,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
47578145,2021,1,시간대_21~24_매출_금액,골목상권,개포고등학교,232247470,36316,164084201,68163269,30331434,30518586,35960165,30651771,36622245,36642610,31520659,7440083,46659736,52393593,50184123,42245837,27148443,25519,10797,5022,4975,5265,4749,5508,5656,5141,2421,6684,6712,5680,8836,5983,2259,9317,7399,7829,5906,3295,205433,442662,개포2동,61589,575363,103771,64118,77043,95681,88225,146525,179726,124011,64341,60110,75778,71398,83006,83780,83928,83185,82446,80373,78648,1777,275,226,239,263,285,489,797,494,7,65,161,123,110,28,3250126.0,7.0,402347163.0,97572318.0,49511431.0,28962441.0,48913433.0,69884592.0,15715409.0,11490675.0,63021528.0,17275336.0,16,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
480874935,2021,1,시간대_21~24_매출_금액,발달상권,언주역(차병원),2585745082,365018,2029262423,556482659,407845237,407609597,427861253,373724976,412221360,301202787,255279872,6996916,589374156,848573693,515938361,227795249,142140064,294802,70216,61159,60314,61777,54587,56965,38318,31898,27220,77346,73137,56161,81227,49927,2153,100392,124507,69919,29660,16351,203009,445326,논현2동,242446,1948429,95848,414552,570935,399160,224843,243091,337679,418169,330372,330102,343537,188571,302799,312975,309091,301549,288482,227193,206339,2599,142,483,760,435,329,450,1764,12628,37,2790,4202,2802,1923,874,3258234.0,7.0,1889746203.0,441748522.0,239342987.0,162175137.0,209822265.0,331128886.0,85920530.0,59855903.0,278065250.0,81686723.0,67,1.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
70475635,2021,1,시간대_21~24_매출_금액,발달상권,대치역,374058851,91767,277712911,96345940,55857839,57550348,59285994,50277955,54740775,50123481,46222459,39462011,66993575,56979170,98323524,85698452,26602119,68526,23241,14066,14425,14114,12732,13189,12854,10387,1687,18503,18539,16474,24231,12333,15349,17646,11970,22401,19888,4513,205508,443861,대치1동,163253,588089,203327,51096,47194,116411,79460,90600,100382,107591,88051,100072,128022,63970,84729,85979,84296,85015,83421,86826,77822,1297,375,145,80,315,207,175,391,5716,26,1854,2307,1022,333,174,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0,79,2.0,8.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
530762935,2021,1,시간대_21~24_매출_금액,발달상권,논현역,2908292607,477535,2318100932,590191675,454585258,450836712,487737078,448495386,476446498,330813351,259378324,19751303,767698570,975465177,585535674,324694304,141025271,388046,89489,77123,79757,82647,71900,76619,50335,39154,26582,127393,80054,63655,114106,65745,4756,147705,161106,87457,49732,20108,201936,445730,논현1동,321182,2679506,165179,558436,685213,528536,345700,396441,476253,546485,428265,436629,512247,279629,409982,423491,420364,409219,396503,328166,291780,3722,240,702,857,630,551,742,2397,12723,29,2723,4108,3218,1875,770,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0,107,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
581648603,2021,1,시간대_21~24_매출_금액,발달상권,강남구청역,2942669931,429508,2307665760,635004171,434318526,485477523,481212482,435178076,471479153,350769207,284234964,26103245,632850989,874586306,675152695,369332729,148141094,341434,88074,66396,71774,72176,63864,67224,48535,39539,25117,88076,81423,63923,103774,67195,8140,115997,130627,83306,52505,22346,203597,446308,논현2동,173252,2108726,230773,412274,518546,422893,249318,274923,351255,411416,355480,363818,415722,211035,319795,336887,337279,329490,315506,246304,223464,1522,147,292,382,251,204,246,920,7726,27,1589,2070,1890,1381,769,3950137.0,8.0,1470778245.0,329245525.0,182485973.0,118566705.0,160296958.0,257034886.0,65902964.0,43337142.0,253366640.0,60541452.0,88,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
871844133,2021,1,시간대_21~24_매출_금액,발달상권,신논현역,4140268125,650152,3101045289,1039222836,605623051,607227767,624388860,578614094,685191517,605921919,433300917,24676001,1292362512,1302268022,774620166,431283258,221678905,500690,149462,99409,101507,104532,91977,103265,86006,63456,41678,129292,112226,98997,166088,101871,5959,231573,203761,107247,62689,31472,202235,445062,논현1동,382392,3318522,257335,884334,850329,591025,354678,380821,503678,626535,556192,597226,718548,316342,495254,511529,509447,496645,490892,442864,371891,5512,281,1241,1410,895,649,1036,3959,13076,64,3624,3962,2984,1673,769,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0,156,3.0,7.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
269594640,2021,1,시간대_21~24_매출_금액,발달상권,서울세관,1560772948,211850,1260940912,299832036,238422304,269459733,249344228,246467504,257247143,153015299,146816737,5105702,314369510,485658054,324935232,178183537,100259672,177483,34367,34745,37524,36357,34247,34610,17791,16576,14507,53439,45874,27818,42910,27302,1148,54654,73533,43238,19549,10272,203125,446206,논현2동,185480,761692,83574,131071,185625,162442,90452,108527,134365,158060,129341,129230,135742,74956,116454,122996,122810,119241,113888,86825,79477,1453,109,189,275,280,232,368,940,9664,15,1699,2887,2578,1611,874,3429613.0,7.0,401199127.0,107058927.0,50112194.0,32455221.0,50525695.0,67225716.0,15302790.0,13311988.0,47246913.0,17959683.0,38,4.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
654218877,2021,1,시간대_21~24_매출_금액,발달상권,학동역,3662462102,531396,2937757334,724704768,578487946,611210368,600252290,563794182,584012548,405806473,318898295,14213375,875606817,1171282782,799082187,334902937,202007170,439201,92195,88075,92016,91961,83903,83246,50737,41458,38259,143161,99230,72690,108547,69509,3959,157573,175977,99739,48395,25967,202659,446009,논현1동,366287,2063253,156984,439662,549878,396353,238252,282124,373723,439299,342162,342857,361935,203275,317827,331861,329936,320605,305406,239480,218137,4438,275,755,1109,868,578,853,2983,13888,40,2898,3769,2969,1869,2343,3300184.0,7.0,2887323339.0,672084676.0,364642550.0,238093910.0,319707033.0,501584928.0,123309144.0,91726667.0,449881837.0,126292594.0,68,4.0,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
2276082230,2021,1,시간대_21~24_매출_금액,발달상권,역삼역,12772830348,1853449,10524545440,2248284908,2038213148,2228907874,2144248118,1938763907,2174412393,1267997383,980287525,40209296,2841734114,3937491596,2488872067,1245631613,664027057,1560349,293100,309162,329246,331141,286994,303806,163905,129195,113923,428194,377038,288510,407612,238172,8425,490912,625332,362856,189753,93840,203179,444549,역삼1동,562807,4084971,152192,936155,1219964,851277,488325,437056,511688,862354,808843,817195,761346,323543,675552,715411,704597,677703,626377,368568,316766,6083,523,1507,1800,856,603,794,4337,58731,93,10093,18065,15897,10840,3743,3487230.0,7.0,3212597751.0,761484722.0,412431727.0,282783645.0,348687928.0,558361252.0,141763838.0,107017811.0,456049389.0,144017439.0,172,2.0,25.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
46201123,2021,1,시간대_21~24_매출_금액,발달상권,성수대교남단,369485483,59834,283662955,85822528,49620880,60184829,60963393,57858654,55035199,51683316,34139212,6559452,103384858,112781095,49588779,30397229,41564825,46437,13397,8732,10078,9754,8964,8909,7834,5563,3115,12703,13996,12160,12242,5618,1659,21383,18525,6896,5142,3809,203046,447576,압구정동,126830,825667,84002,177552,191199,151016,97907,123991,92170,142206,157889,171830,191120,70452,119359,127782,127626,125249,124018,111828,89804,444,59,65,73,87,60,100,224,5611,39,1393,2394,1102,426,257,3256289.0,7.0,813650624.0,171831085.0,102255984.0,69028689.0,88290006.0,148552173.0,42093747.0,22711830.0,136426585.0,32460525.0,51,0.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
482832669,2021,1,시간대_21~24_매출_금액,발달상권,포스코사거리,3163006099,513814,2640964734,522041365,512426298,556901171,536669750,518516175,516451340,304105293,217936072,18940122,619743144,996538570,745989326,367568785,153262700,440916,72898,88474,93797,93157,82943,82545,40856,32042,22704,133448,116017,82017,106499,53129,4785,121654,175414,115413,56699,21581,204975,445263,삼성2동,318626,3222320,314496,565752,864610,741690,406896,328877,513634,694456,589190,584258,558909,281871,520703,542403,538935,519227,484938,319141,296973,3639,398,635,916,760,470,460,2275,61667,170,9756,22506,18178,8408,2649,4469794.0,8.0,3599412304.0,767152406.0,442531946.0,296057920.0,368179956.0,616030587.0,163733918.0,103838792.0,697327882.0,144558897.0,95,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
81981228,2021,1,시간대_21~24_매출_금액,발달상권,경기고교사거리(경기고교앞사거리),554292375,86499,436192899,118099476,89470621,88577238,93213259,80555134,84376647,65815538,52283938,8283221,112011742,156001118,127195819,73410978,40020010,69104,17395,14150,14507,14888,12605,12954,9731,7664,3581,23306,19266,13716,17798,8832,2145,22356,24018,18481,11486,5063,205005,446809,청담동,71695,177664,17874,25707,40353,34871,26227,32632,17240,36978,36006,37209,36402,13830,27078,28452,28634,27737,27074,21389,17300,218,12,38,61,44,28,35,151,4934,8,712,1628,1666,772,148,4913366.0,9.0,129113505.0,37866017.0,16919803.0,11419868.0,15304778.0,19328256.0,5016112.0,5058156.0,11836323.0,6364192.0,31,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
475192213,2021,1,시간대_21~24_매출_금액,발달상권,청담사거리(청담동명품거리),2807017888,400061,2123363179,683654709,415552210,416688712,439408605,398902027,452811625,379327719,304326990,17406772,659484602,781856826,603610258,349488511,169063046,307948,92113,60238,62179,64828,58091,62612,50701,41412,22077,88880,87143,62942,87709,51310,3471,115543,121795,75259,46398,21080,204217,447261,청담동,331337,1605961,159757,288044,372124,300963,212885,272187,288708,327449,265261,266731,297545,160269,230950,245055,246142,240953,236123,216301,190441,3501,373,504,586,624,510,904,1999,11437,43,3488,4035,2275,1044,552,4085253.0,8.0,1972996589.0,440573103.0,249484368.0,159234637.0,215124166.0,348672929.0,93682617.0,57786228.0,325496524.0,82942017.0,95,5.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
211518040,2021,1,시간대_21~24_매출_금액,발달상권,압구정로데오역(압구정로데오),1384932988,190275,1059500905,325432083,184233801,219954632,236389474,200752772,218170226,195033944,130398139,4962689,348646721,400532586,204199468,130925001,93303411,143784,46491,25391,31229,30445,27580,29139,27567,18924,8608,38442,42889,33323,43752,23261,1174,63947,61510,26085,18515,7517,203548,447476,압구정동,265702,2165248,195357,489989,519916,396380,251229,312375,240785,372044,415059,451732,500535,185092,308538,333102,334073,328265,324661,298684,237924,1843,267,240,256,318,276,486,793,11735,41,2963,4419,2469,1425,418,4378212.0,8.0,1694893928.0,371500250.0,215369792.0,134984257.0,192729077.0,310821970.0,84173872.0,47463344.0,267617777.0,70233589.0,77,1.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
